recipe_id,title,step_no,content
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,8,"양송이 한 개는 가로,세로 0.5cm 정도로 다지고, 반 개는 두께 0.5cm로 편 썰어 준비한다."
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,9,Tip: 슬라이스 4조각 정도만 보이게 편 썰어서 넣어준다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,10,"프라이팬에 베이컨, 다진양파, 다진 양송이 버섯, 올리브유를 넣고 중 불에 볶는다."
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,11,양파가 노릇해 질 때까지 충분히 볶는다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,12,"양파에 색이 나면 버터를 넣어 볶고, 버터가 녹으면 우유, 편 썰은 양송이 버섯, 스파게티 면을 넣어 졸인다."
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,13,밀가루를 넣고 잘 풀어 주어 농도 조절을 한다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,14,불을 약 불로 줄인 후 꽃소금으로 간을 한다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,15,Tip: 소스 농도가 너무 되직하면 면수를 추가한다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,16,불을 끄고 파르메산 치즈를 골고루 뿌려 섞는다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,17,후춧가루를 뿌려준 후 접시에 담고 파슬리 가루를 뿌려 완성한다.
0bnFoRQebq0,집에서 '크림 파스타'쯤이야,18,Tip: 기호에 따라 우유를 추가해 소스를 더 만들어 사용한다.
0hYm1QOJZeo,양파 농가를 응원합니다! 만능양파볶음 대작전 1편: 양파 손질과 보관법 ㅣ 백종원의 쿠킹로그,1,수확량 급증으로 양파 가격이 폭락해 농가가 큰 시름에 빠졌습니다.
0hYm1QOJZeo,양파 농가를 응원합니다! 만능양파볶음 대작전 1편: 양파 손질과 보관법 ㅣ 백종원의 쿠킹로그,2,"이에 모두에게 도움을 드릴 수 있는 방법을 고심 끝에, 다양한 요리에 활용 가능한 백종원식 만능 시리즈의 최신판!"
0hYm1QOJZeo,양파 농가를 응원합니다! 만능양파볶음 대작전 1편: 양파 손질과 보관법 ㅣ 백종원의 쿠킹로그,3,바로 만능양파볶음을 만들어 소개하게 되었습니다.
0hYm1QOJZeo,양파 농가를 응원합니다! 만능양파볶음 대작전 1편: 양파 손질과 보관법 ㅣ 백종원의 쿠킹로그,4,"양파 보관과 손질법부터 만능양파볶음 제조, 그리고 이를 활용한 다양한 레시피까지 양파볶음 시리즈가 연재될 예정이니 많은 관심 바랍니다!!"
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",1,*부추완자전
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",2,달걀은 깊은 컵이나 볼에 잘 풀어 준비한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",3,청양고추는 꼭지를 제거한 후 길게 1/4로 가른 후 두께 0.3cm로 송송 썬다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",4,대파는 길게 반 갈라 두께 0.3cm로 송송 썬다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",5,부추는 두께 0.5cm로 송송 썬다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",6,두부는 물기를 털어낸 후 칼날로 눌러 으깨어 준비한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",7,"깊은 볼에 다진 돼지고기, 달걀, 청양고추, 대파, 부추, 간 마늘, 진간장, 부침가루, 맛소금, 후춧가루, 두부를 넣고 재료가 뭉치지 않도록 골고루 섞어 완자전 반죽을 만든다."
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",9,*맛소금이 없다면 꽃소금을 사용하고 기호에 맞게 미원을 약간 추가하면 더욱 맛이 좋다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",10,*소고기다시다를 사용할 경우 진간장 양을 줄여 사용한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",11,*아이들용은 청양고추를 빼고 만든다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",12,프라이팬에 식용유를 넉넉하게 두른 후 중불에 예열한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",13,국자로 완자전 반죽을 떠 예열된 프라이팬에 올려 두께 1cm 정도로 펼친 후 약불로 줄여 튀기듯이 익힌다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",14,*프라이팬을 둥글게 돌려가며 완자전 중심부까지 기름이 골고루 들어갈 수 있도록 한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",15,*완자전을 숟가락으로 떠 작게 여러 개 부쳐도 좋다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",16,한쪽 면이 바삭하고 노릇하게 익으면 프라이팬에 있는 기름을 다른 프라이팬에 따라낸 후 완자전을 뒤집는다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",17,따라낸 기름을 다시 완자전이 있는 프라이팬에 부어 준 후 반대쪽 면도 튀기듯이 익힌다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",18,완자전이 골고루 익으면 뒤집개로 들어 올린 후 프라이팬 가장자리에 기대어 기름을 살짝 빼고 접시에 옮겨 담아 완성한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",19,양념간장 또는 케첩에 찍어 먹는다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",20,*찍어 먹는 양념간장
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",21,양파는 사방 0.5cm로 사각썰기 하여 준비한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",22,청양고추는 꼭지를 제거한 후 길게 반 갈라 두께 0.3cm로 송송 썬다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",23,진간장과 식초를 1:2 비율로 섞은 후 설탕을 넣고 섞는다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",24,*설탕의 양은 기호에 맞게 조절한다.
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",25,"섞어둔 양념장에 양파, 청양고추를 넣고 섞어 완성한다."
0wqp-Ii5wQM,"전 구울 때, 튀긴듯 바삭하지만 안타고 촉촉하게 잘 굽는 법",26,*양파와 청양고추가 없다면 고춧가루를 넣고 만들어도 된다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,1,김 위에 밥을 2/3 정도 얇게 깔아준다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,2,"밥 위에 시금치, 당근채, 달걀, 게맛살, 우엉조림, 단무지를 올리고 말아준다."
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,3,말아진 김밥에 참기름을 바른 후 먹기 좋은 크기로 썰어 완성한다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,4,[ 달걀프라이김밥 ]
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,5,프라이팬에 식용유를 두르고 달걀을 깨트려 넣어준다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,6,주걱을 이용하여 노른자를 터트린 후 맛소금을 뿌려 넓게 프라이한다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,7,"김 위에 밥을 얇게 깔아준 후 단무지, 달걀 프라이를 올려 말아준다."
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,8,참기름을 바른 후 먹기 좋은 크기로 잘라 완성한다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,9,[ 소시지김밥 ]
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,10,프랑크소시지는 1/2로 길게 잘라 준비한다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,11,프라이팬에 식용유를 두른 후 소시지를 구워준다.
10fl2mebYHs,자타공인 한국의 레전드 메뉴! 뭐든지 김밥으로 만들 수 있습니다!,12,김 위에 밥을 2/3 정도까지 얇게 깔아준 후 준비 한 재료를 올려 말아준다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",1,대파는 길게 4등분 한 후 프라이팬 지름에 맞춰 3~4등분하여 준비한다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",2,"청양고추, 홍고추는 두께 0.3cm로 어슷 썰어 준비한다."
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",3,"볼에 부침가루, 물, 간 마늘, 맛소금, 간 돼지고기, 후춧가루를 넣고 젓가락으로 골고루 섞어 반죽물을 만든다."
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",4,달걀은 가볍게 풀어 준비한다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",5,"반죽물에 대파, 청양고추, 홍고추를 넣어 골고루 버무린다."
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",6,"Tip: 청양고추, 홍고추의 1/3양은 고명용으로 남겨둔다."
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",7,Tip: 반죽을 섞을 때에는 대파의 방향이 틀어지지 않게 주의하면서 섞는다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",8,프라이팬에 식용유를 넉넉히 두르고 중 불에 약간 달군다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",9,대파전 반죽을 프라이팬 위에 가지런하게 평평하게 펴서 올린다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",10,"아랫면이 익으면 달걀물을 전 위에 골고루 두른 후 청양고추, 홍고추 고명을 올린다."
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",11,전을 앞뒤로 뒤집어 가며 익히고 마지막에 강 불로 켜 노릇노릇하게 색을 낸다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",12,Tip: 전을 뒤집기 전에 기름이 많다면 키친타올을 이용하여 닦아낸 후 뒤집어야 기름이 튀지 않는다.
12e93a8T2nU,"파전은 먹고 싶은데, 쪽파가 없다면?",13,접시에 대파전을 옮겨 담아 완성한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,1,*소스
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,2,통조림 햄은 비닐봉지에 넣고 손바닥으로 잘게 으깨어 준비한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,3,"빨간파프리카, 양파, 토마토는 사방 1cm로 썰어 준비한다."
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,4,"프라이팬에 식용유, 양파, 간마늘, 통조림 햄을 넣고 강 불에 볶는다."
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,5,햄이 노릇하게 색이 나기 시작하면 눌어지면서 익을 수 있도록 프라이팬에 전체적으로 펼친다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,6,* 양파와 간마늘을 먼저 볶다가 통조림 햄을 넣고 볶으면 풍미가 더욱 좋아진다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,8,"프라이팬에 기름이 자글자글할때 큐민가루, 고운고추가루를 넣고 중 불에 볶는다."
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,9,* 큐민가루는 기름에 볶아야 풍미가 훨씬 좋다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,10,"후추가루, 황설탕, 진간장, 꽃소금을 넣고 뭉치지 않도록 골고루 섞는다."
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,11,토마토소스를 넣고 끓어 오르면 약 1분정도 더 끓여 소스를 완성한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,12,* 양이 많을 경우 먹을 만큼만 덜어낸 후 나머지는 식혀서 냉장보관한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,13,*에그인헬 완성하기
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,14,세팅용 프라이팬에 소스를 옮겨 담은 후 강 불에 올린다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,15,소스가 끓어 오르면 공간을 만들어 달걀을 깨트려 넣은 후 약 불로 줄인다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,16,"모짜렐라치즈, 슈레드눈꽃치즈를 반반씩 올린 후 뚜껑을 닫고 약 3~4분동안 치즈를 녹인다."
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,17,* 치즈는 기호에 맞게 한 가지만 사용해도 무관하다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,18,* 불 세기에 맞춰 시간을 조절한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,19,치즈가 완전히 녹으면 불을끄고 파슬리가루를 뿌려 마무리한다.
1F4soB3rlMI,숟가락을 놓을 수 없는 악마 레시피! 에그 인 헬,20,노릇하게 구운 식빵을 에그인헬에 곁들여 완성한다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,1,"토마토, 양파는 약 2cm 길이로 깍뚝 썰기 한다."
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,2,감자는 껍질을 제거한 후 1.5cm 길이로 깍뚝 썰기 한다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,3,셀러리 줄기는 0.5cm 두께로 송송 썬다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,4,* 너무 두꺼운 부분은 길게 반으로 갈라 송송 썬다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,5,프라이팬에 식용유를 넣고 강불에 예열한다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,6,돼지고기를 넣고 튀기듯이 볶는다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,7,돼지고기가 전체적으로 노릇해지기 시작하면 양파를 넣고 고기가 완전히 노릇해질 때 까지 볶는다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,8,"감자, 토마토, 셀러리를 넣고 볶는다."
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,9,"물, 토마토 주스, 진간장, 케첩, 식초, 맛소금을 넣고 끓으면 중불로 줄여 약 15분 정도 끓인다."
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,10,* 매콤한 맛을 원한다면 이때 고운 고춧가루를 추가해도 좋다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,12,농도가 난 스튜를 그릇에 옮겨 담은 후 버터를 올린다.
1Lc70M38LTk,토마토 주스로 스튜를 만든다고요? 집에 있는 재료만으로 도전!🍅,13,"후춧가루, 파슬리가루를 뿌려 완성한다."
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,1,국내산 육우로 만든 간장 소불고기 먹는 법 총정리해드립니다!
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,2,"쌈 싸 먹고, 샌드위치 해 먹고, 비벼 먹고, 볶아 먹고, 끓여 먹고"
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,4,★ [농협 창립 60주년 기념] 불고기 세트 ★
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,5,판매처 : 1) 농협 라이블리(온라인)
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,6,하나로 마트(오프라인)
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,7,잠깐🖐🏻 이게 다가 아니에요!
1T4R8zNe1yA,마트에서 산 '소불고기'로 다섯가지 활용법 대방출,8,돼지불고기 활용법 커밍순~
1hZU9_OLcDU,샐러리 볶음! 저 믿고 딱 한번만 해보세요! 정말 맛있어요! 진짜로🙄,1,셀러리는 뿌리 쪽을 잘라낸다.
1hZU9_OLcDU,샐러리 볶음! 저 믿고 딱 한번만 해보세요! 정말 맛있어요! 진짜로🙄,2,이파리를 제거 한 후 1cm 두께로 송송 썰어 준비한다.
1hZU9_OLcDU,샐러리 볶음! 저 믿고 딱 한번만 해보세요! 정말 맛있어요! 진짜로🙄,3,* 두꺼운 부분은 반 갈라 송송 썬다.
